uid,session_id,user_id,timestamp,action_type,mouse_x,mouse_y,dataset_type,dt,dx,dy,distance_pixels,velocity
47e5a00d-6a29-41dc-8ca9-0a4dec2423d4,004f4522-ed15-41cf-a983-6b0f4f0b8878,0.0,1656334893248,2,1125.0039,235.8086,test,0.034,-35.63670000000002,-112.24610000000001,117.76740360600638,3463.7471648825403
6b286a52-f515-45d3-9af8-b26ef8f56aa8,004f4522-ed15-41cf-a983-6b0f4f0b8878,0.0,1656334893348,2,1166.1289,162.21094,test,0.1,41.125,-73.59766000000002,84.30825097507126,843.0825097507126
5a911a39-e507-49f9-93b4-1eb02a0123bf,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656339827521,2,1172.8,359.2,train,0.429,6.671100000000024,196.98906,197.1019871409053,459.4451914706417
1cb6e2bb-1c6b-4ab0-9595-32c85ff1bd93,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656339827541,2,1022.4,398.4,train,0.02,-150.39999999999998,39.19999999999999,155.42457978067688,7771.228989033843
310183d9-ff38-42e7-9137-cc1b171d2083,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656339827574,2,908.8,435.2,train,0.033,-113.60000000000002,36.80000000000001,119.41189220508988,3618.542188033027
25f5ccf3-7dd3-4280-a08c-90419d822629,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656339827758,2,780.0,475.2,train,0.184,-128.79999999999995,40.0,134.86823198959786,732.9795216825971
e054a375-857f-4cbf-bde0-951c070dc644,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656339827841,2,666.4,504.0,train,0.083,-113.60000000000002,28.80000000000001,117.19385649427194,1411.9741746297823
5f1126b4-f3cf-4ee7-8040-a279da09f01e,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368275978,2,608.0,314.4,train,0.065,-58.39999999999998,-189.60000000000002,198.3903223446144,3052.15880530176
1774f513-1d8a-4a09-a79d-fac6f69deded,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368276129,2,639.2,410.4,train,0.151,31.200000000000045,96.0,100.94275605510285,668.4950732126017
d239058c-89e8-456f-9c91-55f9b8ac1303,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368276712,2,597.60004,516.0,train,0.583,-41.59996000000001,105.60000000000002,113.49853158522187,194.68015709300494
a3d6de4e-4f3a-4043-82e0-2a49881d42e9,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368276730,2,492.80002,598.4,train,0.018,-104.80002000000002,82.39999999999998,133.31468108201886,7406.371171223271
7b2c18a1-82fe-4700-8b44-3767645b8297,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368277512,5,539.2,573.60004,train,0.782,46.39998000000003,-24.799959999999942,52.61174925814575,67.27845173675927
74073407-bd38-46ce-bf6a-8d01f06a65ae,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368284439,2,657.60004,441.6,train,0.217,118.40003999999999,-132.00004,177.32055727411642,817.1454252263429
86a6d4fb-91e4-4af6-b629-fc35f10915bd,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368284487,2,750.4,373.6,train,0.048,92.79995999999994,-68.0,115.04708851597066,2396.814344082722
17486d9e-44fd-407a-93d0-7d889ebe2a79,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368285195,5,814.4,386.4,train,0.708,64.0,12.799999999999955,65.26744977398764,92.18566352258141
5e5b678d-8d92-4193-95a3-563d9da1b528,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368285902,2,632.0,368.0,train,0.707,-182.39999999999998,-18.399999999999977,183.32572105408448,259.3008784357631
ca587041-6a4f-4267-b63b-aa2ccd20cf46,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368285987,2,529.60004,350.4,train,0.085,-102.39995999999996,-17.600000000000023,103.90145238639157,1222.3700280751948
eec4f7fb-89a7-49da-b96a-2c2bc4cbce48,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368286268,2,704.8,307.2,train,0.281,175.19995999999992,-43.19999999999999,180.44740503537747,642.1615837557916
a25b30ca-fe83-4f07-a504-843326668a76,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368286301,2,888.0,274.4,train,0.033,183.20000000000005,-32.80000000000001,186.1130839033087,5639.790421312385
ad130db8-6bfd-469f-99a7-f174ce150bde,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368286684,2,815.2,204.0,train,0.383,-72.79999999999995,-70.39999999999998,101.27191120937725,264.4175227398884
de222e0d-0669-4ff4-a454-4a010f791f33,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368287901,2,710.4,192.0,train,1.217,-104.80000000000007,-12.0,105.48478563281064,86.67607693739575
a412fb1d-41a0-440f-8c86-e18ce8bfac61,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368287917,2,531.2,156.8,train,0.016,-179.19999999999993,-35.19999999999999,182.62442333926745,11414.026458704215
83ab58c9-9a92-4b59-abad-49b733f8ea8d,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368287933,2,354.4,116.0,train,0.016,-176.80000000000007,-40.80000000000001,181.44663127211822,11340.414454507389
98e4dc00-6185-4e87-8334-a43c2bf8a34a,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368288237,2,84.8,104.0,train,0.304,-269.59999999999997,-12.0,269.8669301711493,887.7201650366753
75f1db63-50cc-46e2-a258-495d1076ce9b,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368288284,2,269.6,155.2,train,0.047,184.8,51.19999999999999,191.76151855885996,4080.032309762978
f218f9db-5f2b-4329-8e5c-28808bfa444d,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368288317,2,468.80002,190.40001,train,0.033,199.20002,35.20001000000002,202.28615541356382,6129.883497380722
bf77986a-3d17-4071-bec6-4f2bd6fdd49b,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368288333,2,596.8,227.2,train,0.016,127.99997999999994,36.79998999999998,133.1849621541429,8324.060134633932
a5484a53-f671-4f48-bd5a-da0b11b6067a,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368288383,2,694.4,264.0,train,0.05,97.60000000000002,36.80000000000001,104.3072384832424,2086.144769664848
7cd8a7f9-b4a5-4267-a767-306faed6328c,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368288668,2,768.0,190.40001,train,0.285,73.60000000000002,-73.59998999999999,104.08611111959223,365.2144249810254
536366e8-18f4-44ac-a33b-766c7cc2305b,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368289666,2,644.8,177.6,train,0.998,-123.20000000000005,-12.800010000000015,123.86315132435519,124.11137407250018
39aa9186-30d7-407f-b756-94fd551d70ca,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368289698,2,465.6,162.40001,train,0.032,-179.19999999999993,-15.199989999999985,179.84348666548942,5620.108958296544
912722cf-3f79-4c5b-a12f-8e281c03ef31,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368289715,2,336.80002,167.2,train,0.017,-128.79998,4.79998999999998,128.88938960209447,7581.728800123204
cd80c45e-fb4a-4867-9daf-5ef1c567e979,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368289765,2,232.0,177.6,train,0.05,-104.80002000000002,10.400000000000006,105.31478619833211,2106.295723966642
0f2075f6-3dd3-410f-8e53-013cba9d5b85,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368290065,2,113.6,181.6,train,0.3,-118.4,4.0,118.46754829910174,394.8918276636725
14dfe3d2-4e00-4736-813a-f5a8e334bfb4,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368290820,5,36.0,140.8,train,0.755,-77.6,-40.79999999999998,87.67211643390388,116.122008521727
b8a28938-5db1-4749-9c9f-530eaa6c657b,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368291282,2,283.2,173.6,train,0.462,247.2,32.79999999999998,249.3665575012014,539.7544534658039
edc62fc8-dc81-4825-a9f3-79eb9331fd0d,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368291298,2,410.4,211.2,train,0.016,127.19999999999999,37.599999999999994,132.6408685134412,8290.054282090076
fc5da6e8-db26-40e1-9272-00cf414dee08,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368291315,2,551.2,284.80002,train,0.017,140.80000000000007,73.60002000000003,158.8760615826073,9345.65068132984
fc6f688a-c83d-4ada-b3c6-0736d5795c23,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368291348,2,644.0,369.6,train,0.033,92.79999999999995,84.79998,125.70949291123718,3809.3785730677932
b09e7627-0d67-4fbb-b3b4-e02a5c7c8076,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368291714,2,873.60004,452.0,train,0.366,229.60004000000004,82.39999999999998,243.9383905169533,666.4983347457741
d63e101b-5f47-4866-baf7-c6ae7f7320d7,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368291737,2,1127.2001,558.4,train,0.023,253.60005999999998,106.39999999999998,275.01627303125827,11957.22926222862
a86d8b8d-1a69-40e9-9436-7bb486ec36a6,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368291763,2,1204.0,624.8,train,0.026,76.79989999999998,66.39999999999998,101.52430566130454,3904.780986973252
8c209306-d39e-4263-85f1-cc62e71d6586,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368292096,2,1308.8,662.4,train,0.333,104.79999999999995,37.60000000000002,111.34091790532352,334.35711082679734
d5cb887e-7bad-4faa-8208-8626d19dac89,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368292130,2,1418.4,718.4,train,0.034,109.60000000000014,56.0,123.07786153488381,3619.9371039671705
d277b260-1cec-4917-923e-3c07e5d80616,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368292215,2,1504.0,777.60004,train,0.085,85.59999999999991,59.20004000000006,104.07691740247493,1224.4343223820579
846e0f22-980b-4db9-be44-2783a189f606,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368292893,5,1504.8,772.8,train,0.678,0.7999999999999545,-4.800040000000081,4.866249480000045,7.177359115044314
78a08602-9621-40ca-b750-119865557b7b,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368293479,2,1317.6,724.8,train,0.586,-187.20000000000005,-48.0,193.25589253629505,329.78821251927485
6d7d8b4e-5fbf-4bfe-b012-80ca1c0db919,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368293495,2,1206.4,694.4,train,0.016,-111.19999999999982,-30.399999999999977,115.28052741031313,7205.03296314457
57dc942a-1e11-4555-b841-abb35b719a09,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368293528,2,1044.8,652.0,train,0.033,-161.60000000000014,-42.39999999999998,167.06980576992373,5062.721386967386
db66f091-d712-4183-83f7-20c4ca40ad40,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368293562,2,942.4,614.4,train,0.034,-102.39999999999998,-37.60000000000002,109.08492104777817,3208.380030817005
743a3348-1358-4d85-a957-b9423598b9bb,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368293779,2,903.2,520.8,train,0.217,-39.19999999999993,-93.60000000000002,101.47709101073009,467.636364104747
24f1ac8f-f940-4fba-ba2c-9a6fca16d4ed,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368294580,5,864.0,451.2,train,0.801,-39.200000000000045,-69.59999999999997,79.87990986474634,99.72523079244236
142a480f-7d08-4d1b-b7af-6f77521b12a0,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368296797,2,775.2,492.0,train,2.217,-88.79999999999995,40.80000000000001,97.72451074321116,44.079616934240484
bb95128e-5270-4546-8374-3b95cdfa8692,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368296826,2,657.60004,562.4,train,0.029,-117.59996000000001,70.39999999999998,137.0617035936793,4726.265641161355
ef1c1a2b-a78f-4f9b-ae5a-f8914fa7abf4,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368296859,2,572.0,614.4,train,0.033,-85.60004000000004,52.0,100.15671144761896,3035.0518620490593
cfa38548-01ec-4a39-a7bf-60ae0e58dab5,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368365233,2,688.8,426.4,train,0.006,116.79999999999995,-188.0,221.32835335763014,36888.05889293835
05280160-4c24-4dc7-acd7-41a3a1192e6b,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368365279,2,790.4,357.6,train,0.046,101.60000000000002,-68.79999999999995,122.70289320142373,2667.4542000309507
18f103b7-d8d7-48a1-a38c-23727db80767,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368365421,2,636.8,370.4,train,0.142,-153.60000000000002,12.799999999999955,154.1324106085414,1085.4395113277565
ced4462b-d378-4343-a838-83d28773c481,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368386900,2,804.0,608.8,train,0.049,167.20000000000005,238.39999999999998,291.1879118370129,5942.610445653324
44a4be5e-205d-4ad8-be65-c36dac47428d,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368386977,2,848.0,704.8,train,0.077,44.0,96.0,105.60303025955268,1371.4679254487362
db4d7db8-1ad9-4c32-9eaa-069df726e39d,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368581080,2,1060.8,472.0,train,0.033,212.79999999999995,-232.79999999999995,315.4039949017767,9557.696815205354
8856f58f-ca1f-4f78-aaa2-8b0b7166df12,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368581118,2,1152.0,416.80002,train,0.038,91.20000000000005,-55.19997999999998,106.6043047536093,2805.3764408844554
5efa0f54-789d-4343-ba7e-a464dc47adab,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368581134,2,1368.0,314.4,train,0.016,216.0,-102.40002000000004,239.04343558441508,14940.214724025942
cfc73e6d-f15b-4a55-af6f-7c8db721e7c8,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368581183,2,1476.8,270.4,train,0.049,108.79999999999995,-44.0,117.36029993145037,2395.108161866334
650e3344-a84e-47a4-8ff1-55127628183c,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656368581432,2,1525.6,133.6,train,0.249,48.799999999999955,-136.79999999999998,145.2435196488986,583.307307826902
aa394eb1-cf10-49ac-b429-06c15ecab195,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370888178,2,834.4,461.6,train,0.033,-691.1999999999999,328.0,765.0761007899802,23184.124266363033
1b6d36d0-23d8-42f0-a9d2-4daffaddbbcb,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370888229,2,958.4,466.4,train,0.051,124.0,4.7999999999999545,124.09286844939962,2433.1934990078357
645caf64-992f-46b3-9ef0-a57b6ea87277,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370890853,2,1056.0,492.0,train,2.624,97.60000000000002,25.600000000000023,100.90153616273642,38.453329330311135
ac0bb7dc-7395-42a9-807a-e27ac9230475,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370890876,2,1208.8,524.8,train,0.023,152.79999999999995,32.799999999999955,156.28077296967783,6794.816216072949
7dd1789e-1476-4cea-94ac-161f4138d84d,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370890891,2,1321.6,580.0,train,0.015,112.79999999999995,55.200000000000045,125.58216433873082,8372.144289248721
1c4a7136-adcf-4f23-bc22-a14cf4c41ccb,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370890924,2,1410.4,670.4,train,0.033,88.80000000000018,90.39999999999998,126.71858585069528,3839.957146990766
4260e449-d20b-48ed-a234-a73031f96251,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370890958,2,1460.8,758.4,train,0.034,50.399999999999864,88.0,101.41084754600952,2982.6719866473386
57c60233-310d-4605-966a-22511a55850c,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370892806,2,1359.2001,756.8,train,1.848,-101.59989999999993,-1.6000000000000227,101.61249765658742,54.98511777953865
144b3cab-6071-46c0-8773-a03fa37e1f01,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370892821,2,1224.0,716.0,train,0.015,-135.20010000000002,-40.799999999999955,141.22219032436087,9414.812688290725
a79d6f40-d21b-42f0-878e-e37e9c00f636,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370892838,2,1088.8,674.4,train,0.017,-135.20000000000005,-41.60000000000002,141.45529329084866,8320.899605344039
c52997fc-98d3-420b-b465-c5896727aeb1,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370892861,2,898.4,616.0,train,0.023,-190.39999999999998,-58.39999999999998,199.1550150008781,8658.913695690353
cd573baf-cfe5-4705-a1bc-ac75d5c71b0f,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370892894,2,737.60004,550.4,train,0.033,-160.79995999999994,-65.60000000000002,173.66630973220333,5262.615446430404
e1b5c61d-b3c3-4c3e-ae96-4d4c1c906241,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370892957,2,644.8,499.2,train,0.063,-92.80004000000008,-51.19999999999999,105.98720405785603,1682.3365723469212
d456d5b1-bead-49a2-bbe8-e52e999b2dd8,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370893162,2,674.4,403.2,train,0.205,29.600000000000023,-96.0,100.45974318103745,490.04752771237787
6b7c9752-984a-4585-a89c-5e0b0434a290,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370895855,2,605.60004,479.2,train,2.693,-68.79995999999994,76.0,102.51553294989785,38.06740919045594
2a721f96-8e70-4775-b97e-9ec07277b76e,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370900683,2,710.4,503.2,train,4.828,104.79995999999994,24.0,107.5129369704018,22.268628204308573
acf9bdaf-36bb-4b38-bdf0-de56b17503fb,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370901869,5,648.0,476.0,train,1.186,-62.39999999999998,-27.19999999999999,68.07055163578445,57.395068832870535
1934a143-3f92-4d85-92b3-4608970fd219,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370905325,5,611.2,509.6,train,3.456,-36.799999999999955,33.60000000000002,49.831716807671775,14.418899539256879
33a32e76-e546-4e28-a928-737ac0a8c022,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370961665,2,840.0,768.0,train,0.068,228.79999999999995,258.4,345.13765369776735,5075.5537308495195
120f5e1b-355c-4cd8-b6fc-61248ba7c215,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370961904,2,951.2,752.0,train,0.239,111.20000000000005,-16.0,112.34518236221795,470.06352452810864
fde9422e-a604-4bc3-8328-41661e31b80d,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370962412,2,845.60004,586.4,train,0.508,-105.59996000000001,-165.60000000000002,196.404459093987,386.6229509724153
d5cac5d7-7a3c-46bb-bbe0-d49168d663de,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370962851,2,744.0,588.8,train,0.439,-101.60004000000004,2.3999999999999773,101.62838249230185,231.49973232870582
facee03d-7df8-486b-abb7-32981bce0207,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370963516,4,735.2,590.4,train,0.665,-8.799999999999955,1.6000000000000227,8.944271909999118,13.450032947367095
6814954c-b830-4212-a874-e17cc5cdb36f,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370963681,2,628.8,593.60004,train,0.165,-106.40000000000009,3.200040000000058,106.44811062673503,645.1400644044547
5353e2b4-264f-435b-818b-4487791450b1,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370963845,2,525.60004,580.8,train,0.164,-103.19995999999992,-12.800040000000081,103.99073404877564,634.089841760827
62e8837b-9932-48a4-bb7c-c247dc7559dd,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656370977728,2,652.0,393.6,train,0.327,126.39995999999996,-187.19999999999993,225.87782070845637,690.7578614937503
5c014cb5-7f05-4e7d-a7ee-d5c3ed8717d3,018a54bb-b6d0-4d42-a44e-952c43edd106,-2.416201408805716e+18,1656371000472,2,735.2,590.4,train,0.075,83.20000000000005,196.79999999999995,213.66440976447151,2848.8587968596203
b9a665db-652c-4aef-94ab-f8457d7de3f8,031584b8-3d00-4a71-919d-3ad4017edc72,-2.416201409993148e+18,1655924401448,2,1250.0,192.0,train,0.047,514.8,-398.4,650.9543762814718,13850.09311237174
8b205723-e522-4dda-aca5-a9147c186579,031584b8-3d00-4a71-919d-3ad4017edc72,-2.416201409993148e+18,1655924401456,2,1133.0,290.0,train,0.008,-117.0,98.0,152.620444239951,19077.555529993875
3db123ac-24a5-4000-ba1e-276c1eafa1fc,031584b8-3d00-4a71-919d-3ad4017edc72,-2.416201409993148e+18,1655924401490,2,1030.0,388.0,train,0.034,-103.0,98.0,142.1724305201258,4181.542074121347
72829a0c-e1b2-4120-9477-70e7179f89de,031584b8-3d00-4a71-919d-3ad4017edc72,-2.416201409993148e+18,1655924401510,2,956.0,469.0,train,0.02,-74.0,81.0,109.71326264403953,5485.663132201977
1848828f-32fa-47bc-a994-06a6b13a1857,031584b8-3d00-4a71-919d-3ad4017edc72,-2.416201409993148e+18,1655924401784,2,1128.0,429.0,train,0.274,172.0,-40.0,176.58992043715293,644.4887607195362
11801dc4-64fc-4cc8-a78d-19ad59142662,031584b8-3d00-4a71-919d-3ad4017edc72,-2.416201409993148e+18,1655924401856,2,1226.0,453.0,train,0.072,98.0,24.0,100.89598604503551,1401.3331395143823
bd323079-9770-4409-a72e-4dcb6f0710da,031584b8-3d00-4a71-919d-3ad4017edc72,-2.416201409993148e+18,1655924402094,2,1176.0,563.0,train,0.238,-50.0,110.0,120.83045973594572,507.69100729388964
d2b857dd-0d0f-4000-9866-cdca23c3e86d,031584b8-3d00-4a71-919d-3ad4017edc72,-2.416201409993148e+18,1655924402125,2,1163.0,669.0,train,0.031,-13.0,106.0,106.7941945987702,3444.974019315168
2f70cdaa-ae9c-40db-9c5a-b9a359a11ef2,031584b8-3d00-4a71-919d-3ad4017edc72,-2.416201409993148e+18,1655924402185,2,1183.0,777.0,train,0.06,20.0,108.0,109.83624174196785,1830.6040290327976
b76b8602-3224-42de-a745-93c8a65c7c71,031584b8-3d00-4a71-919d-3ad4017edc72,-2.416201409993148e+18,1655924402437,3,1186.0,854.0,train,0.252,3.0,77.0,77.05841939723393,305.7873785604521
277c5231-f7a9-4e5b-96f7-41b791e87b61,031584b8-3d00-4a71-919d-3ad4017edc72,-2.416201409993148e+18,1655924402446,3,1186.0,853.0,train,0.009,0.0,-1.0,1.0,111.11111111111111
0f03fee2-7bca-4a73-a2f3-b197930c5c07,031584b8-3d00-4a71-919d-3ad4017edc72,-2.416201409993148e+18,1655924402464,3,1186.0,853.0,train,0.018,0.0,0.0,0.0,0.0
733da61a-eb20-4f93-a69f-16b49caccca1,031584b8-3d00-4a71-919d-3ad4017edc72,-2.416201409993148e+18,1655924402489,3,1186.0,853.0,train,0.025,0.0,0.0,0.0,0.0
